frame,temperature_C,window,q_Ainv,observed_intensity,total_fit_intensity,background_intensity,residual_intensity,standardized_residual,component_q0295_broad,component_q0307_narrow,component_q0334,component_q0480,component_q0536,component_q0604,component_q0642,component_q0754,component_q0947,component_q1532,component_q1713,component_q1750,component_q1999,component_q2086,component_q2117,component_q2279
193,40.0,lamellar_low_q,0.3119125,64.42558047,65.25037411528362,45.240184877908995,-0.82479364528362,-1.1589691297335551,4.653366273050365,11.785610301587901,3.5712126627363547,,,,,,,,,,,,,
193,40.0,lamellar_low_q,0.3181375,63.76697492,63.29112470097858,45.110969645801276,0.47585021902142444,0.6686469001990677,3.984094635587363,8.889554102777423,5.306506316812519,,,,,,,,,,,,,
193,40.0,lamellar_low_q,0.3243625,62.97160925,62.72241460065615,44.98175441369355,0.24919464934384905,0.3501589852635044,3.4069930818274075,6.158311646046789,8.175355459088404,,,,,,,,,,,,,
193,40.0,lamellar_low_q,0.3305875,63.9697234,64.28715729417644,44.85253918158583,-0.31743389417643897,-0.4460462155416987,2.9201694312773054,4.264010568512272,12.250438112801033,,,,,,,,,,,,,
193,40.0,lamellar_low_q,0.3368125,65.33160819,65.34219798200172,44.72332394947811,-0.010589792001724163,-0.014880378977795403,2.5138649019063646,3.040363317416816,15.06464581320043,,,,,,,,,,,,,
193,40.0,lamellar_low_q,0.3430375,62.52642175,62.074271107774585,44.59410871737039,0.452150642225412,0.6353451427820558,2.17600459079867,2.2444504412355157,13.059707358370012,,,,,,,,,,,,,
193,40.0,lamellar_low_q,0.3492625,56.12082628,56.98333575889886,44.46489348526267,-0.8625094788988577,-1.2119660061185529,1.8948800424909635,1.7110779596324364,8.912484271512792,,,,,,,,,,,,,
193,40.0,lamellar_low_q,0.3554875,53.49921236,53.108406202393596,44.335678253154946,0.3908061576064057,0.5491461712460961,1.6602085489138627,1.3412760311270557,5.771243369197725,,,,,,,,,,,,,
193,40.0,lamellar_low_q,0.3617125,50.95484265,50.59570578641062,44.20646302104722,0.35913686358938435,0.5046456657729216,1.4633873465427496,1.0764972849412644,3.849358133879388,,,,,,,,,,,,,
193,40.0,lamellar_low_q,0.3679375,49.05088249,48.9461321932963,44.0772477889395,0.10475029670369906,0.1471911924930889,1.2973967916930262,0.8813935408975235,2.690094071766245,,,,,,,,,,,,,
193,40.0,lamellar_low_q,0.3741625,47.79701229,47.80274247276091,43.94803255683178,-0.005730182760913749,-0.008051838136248936,1.156579596579221,0.7339754064948184,1.9641549128550908,,,,,,,,,,,,,
193,40.0,lamellar_low_q,0.3803875,47.56186936,46.96354000440462,43.81881732472406,0.5983293555953821,0.840749994272768,1.0363997962423497,0.6201288073132758,1.4881940761249361,,,,,,,,,,,,,
193,40.0,lamellar_low_q,0.3866125,45.92457295,46.3158313169356,43.68960209261633,-0.39125836693560245,-0.5497815988536117,0.9332233300236974,0.5305205315445654,1.1624853627510028,,,,,,,,,,,,,
193,40.0,lamellar_low_q,0.3928375,45.59896848,45.79448163534313,43.560386860508615,-0.19551315534312863,-0.27472776105297086,0.8441332076426539,0.458807694069502,0.9311538731223604,,,,,,,,,,,,,
193,40.0,lamellar_low_q,0.3990625,44.39391504,45.360087374167875,43.4311716284009,-0.9661723341678723,-1.357629166648254,0.7667797442546341,0.4005717187066748,0.7615642828056749,,,,,,,,,,,,,
193,40.0,lamellar_low_q,0.4052875,44.72840777,44.987726612764334,43.30195639629317,-0.2593188427643369,-0.36438512255844224,0.699261663079786,0.3526653234175298,0.6338432299738407,,,,,,,,,,,,,
